datetime, mainclass, subclass, duration, wavfilepath, sampling_rate, npts, traceNum, traceID, sfilepath
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,02,.MBRY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,03,.MBLG.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,04,.MBSS.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,05,.MBGH.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,06,.MBGH.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,07,.MBGH.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,08,.MBWH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,09,.MBGB.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,10,.MBGB.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,11,.MBGB.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 03:44:53,R,_, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0344-53S.MVO_13_1, 75,  9075,12,.MBMH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0344-53R.S199810
1998-10-01 04:00:39,LV,s, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0400-39S.MVO_13_1, 75,  9075,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0400-39L.S199810
1998-10-01 04:00:39,LV,s, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1998/10/9810-01-0400-39S.MVO_13_1, 75,  9075,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1998/10/01-0400-39L.S199810
