datetime,mainclass,subclass,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,sfilepath
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,  1,    60,00,.MBBY.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,  1,    60,01,.MBBY.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,  1,    60,02,.MBBY.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,03,.MBFL.Z.SH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,04,.MBFR.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,05,.MBFR.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,06,.MBFR.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,07,.MBGB.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,08,.MBGB.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,09,.MBGB.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,10,.MBGH.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,11,.MBGH.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,12,.MBGH.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,13,.MBHA.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,14,.MBHA.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,15,.MBHA.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,16,.MBLG.Z.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,17,.MBLG.N.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,100,  6000,18,.MBLG.E.BH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
2006-01-01 06:49:51,LV,_,  60.000,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/2006/01/2006-01-01-0649-51S.MVO___026,  1,    60,19,.MBRV.Z.SH,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/2006/01/01-0649-51L.S200601
