datetime,mainclass,subclass,duration,wavfilepath,sampling_rate,npts,traceNum,traceID,sfilepath
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,02,.MBRY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,03,.MBSS.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,04,.MBBY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,05,.MBBY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,06,.MBBY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,07,.MBGH.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,08,.MBGH.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,09,.MBGH.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,10,.MBWH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,11,.MBGB.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,12,.MBGB.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,13,.MBGB.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,14,.MBMH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,15,.MBMH.J.S N,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,16,.MBMH.J.S E,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,17,.MBLG.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 00:23:45,LV,r,  75.808,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0023-45S.MVO_19_1, 75,  5700,18,.MBLG.E.PRS,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0023-45L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,02,.MBRY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,03,.MBSS.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,04,.MBBY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,05,.MBBY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,06,.MBBY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,07,.MBGH.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,08,.MBGH.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,09,.MBGH.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,10,.MBWH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,11,.MBGB.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,12,.MBGB.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,13,.MBGB.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,14,.MBMH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,15,.MBMH.J.S N,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,16,.MBMH.J.S E,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,17,.MBLG.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 02:30:34,LV,l,  39.899,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0230-34S.MVO_19_1, 75,  3000,18,.MBLG.E.PRS,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0230-34L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,02,.MBRY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,03,.MBSS.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,04,.MBBY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,05,.MBBY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,06,.MBBY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,07,.MBGH.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,08,.MBGH.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,09,.MBGH.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,10,.MBWH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,11,.MBGB.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,12,.MBGB.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,13,.MBGB.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,14,.MBMH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,15,.MBMH.J.S N,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,16,.MBMH.J.S E,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,17,.MBLG.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 03:21:49,LV,r,  46.881,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0321-49S.MVO_19_1, 75,  3525,18,.MBLG.E.PRS,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0321-49L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,02,.MBRY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,03,.MBSS.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,04,.MBBY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,05,.MBBY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,06,.MBBY.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,07,.MBGH.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,08,.MBGH.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,09,.MBGH.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,10,.MBWH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,11,.MBGB.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,12,.MBGB.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,13,.MBGB.J.SBE,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,14,.MBMH.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,15,.MBMH.J.S N,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,16,.MBMH.J.S E,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,17,.MBLG.J.S Z,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:08:23,LV,r, 120.694,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0408-23S.MVO_19_1, 75,  9075,18,.MBLG.E.PRS,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0408-23L.S199908
1999-08-01 04:11:45,LV,r,  79.798,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0411-45S.MVO_19_1, 75,  6000,00,.MBRY.J.SBZ,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0411-45L.S199908
1999-08-01 04:11:45,LV,r,  79.798,/home/thompsong/Desktop/Montserrat/data/seismo/WAV/MVOE_/1999/08/9908-01-0411-45S.MVO_19_1, 75,  6000,01,.MBRY.J.SBN,/home/thompsong/Desktop/Montserrat/data/seismo/REA/MVOE_/1999/08/01-0411-45L.S199908
